"No.","Time","Source","Destination","Protocol","Length","Info"
"192","2017-07-31 12:53:41.230760","10.8.227.69","10.8.113.245","TLSv1.2","180","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"193","2017-07-31 12:53:41.244755","10.8.113.245","10.8.227.69","TLSv1.2","105","Change Cipher Spec, Hello Request, Hello Request"
"194","2017-07-31 12:53:41.245700","10.8.227.69","10.8.113.245","TLSv1.2","311","Application Data"
"195","2017-07-31 12:53:41.253774","10.8.113.245","10.8.227.69","TLSv1.2","1054","Application Data"
"196","2017-07-31 12:53:41.256736","10.8.227.69","10.8.113.245","TCP","54","57644  >  443 [FIN, ACK] Seq=901 Ack=2428 Win=65280 Len=0"
"197","2017-07-31 12:53:41.259342","10.8.113.245","10.8.227.69","TCP","54","443  >  57644 [FIN, ACK] Seq=2428 Ack=902 Win=66048 Len=0"
"198","2017-07-31 12:53:41.259407","10.8.227.69","10.8.113.245","TCP","54","57644  >  443 [ACK] Seq=902 Ack=2429 Win=65280 Len=0"
"199","2017-07-31 12:53:41.265468","10.8.227.69","10.8.113.245","TCP","66","57645  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"200","2017-07-31 12:53:41.268741","10.8.113.245","10.8.227.69","TCP","66","443  >  57645 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1386 WS=256 SACK_PERM=1"
"201","2017-07-31 12:53:41.268904","10.8.227.69","10.8.113.245","TCP","54","57645  >  443 [ACK] Seq=1 Ack=1 Win=66304 Len=0"
"202","2017-07-31 12:53:41.288805","10.8.227.69","10.8.113.245","TLSv1.2","571","Client Hello"
"203","2017-07-31 12:53:41.354956","10.8.113.245","10.8.227.69","TLSv1.2","1430","Server Hello, Certificate, Server Key Exchange, Server Hello Done"
"204","2017-07-31 12:53:41.363603","10.8.227.69","10.8.113.245","TLSv1.2","180","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"205","2017-07-31 12:53:41.380582","10.8.113.245","10.8.227.69","TLSv1.2","105","Change Cipher Spec, Hello Request, Hello Request"
"206","2017-07-31 12:53:41.381820","10.8.227.69","10.8.113.245","TLSv1.2","311","Application Data"
"207","2017-07-31 12:53:41.388412","10.8.113.245","10.8.227.69","TLSv1.2","1050","Application Data"
"208","2017-07-31 12:53:41.391740","10.8.227.69","10.8.113.245","TCP","54","57645  >  443 [FIN, ACK] Seq=901 Ack=2424 Win=65280 Len=0"
"209","2017-07-31 12:53:41.394307","10.8.113.245","10.8.227.69","TCP","54","443  >  57645 [FIN, ACK] Seq=2424 Ack=902 Win=66048 Len=0"
"210","2017-07-31 12:53:41.394374","10.8.227.69","10.8.113.245","TCP","54","57645  >  443 [ACK] Seq=902 Ack=2425 Win=65280 Len=0"
"211","2017-07-31 12:53:41.398955","10.8.227.69","10.8.113.245","TCP","66","57646  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"212","2017-07-31 12:53:41.401542","10.8.113.245","10.8.227.69","TCP","66","443  >  57646 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1386 WS=256 SACK_PERM=1"
"213","2017-07-31 12:53:41.401647","10.8.227.69","10.8.113.245","TCP","54","57646  >  443 [ACK] Seq=1 Ack=1 Win=66304 Len=0"
"214","2017-07-31 12:53:41.419286","10.8.227.69","10.8.113.245","TLSv1.2","571","Client Hello"
"215","2017-07-31 12:53:41.482358","10.8.113.245","10.8.227.69","TLSv1.2","1430","Server Hello, Certificate, Server Key Exchange, Server Hello Done"
"216","2017-07-31 12:53:41.489185","10.8.227.69","10.8.113.245","TLSv1.2","180","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"217","2017-07-31 12:53:41.502738","10.8.113.245","10.8.227.69","TLSv1.2","105","Change Cipher Spec, Hello Request, Hello Request"
"218","2017-07-31 12:53:41.503291","10.8.227.69","10.8.113.245","TLSv1.2","311","Application Data"
"219","2017-07-31 12:53:41.513201","10.8.113.245","10.8.227.69","TLSv1.2","1052","Application Data"
"220","2017-07-31 12:53:41.514908","10.8.227.69","10.8.113.245","TCP","54","57646  >  443 [FIN, ACK] Seq=901 Ack=2426 Win=65280 Len=0"
"221","2017-07-31 12:53:41.517338","10.8.113.245","10.8.227.69","TCP","54","443  >  57646 [FIN, ACK] Seq=2426 Ack=902 Win=66048 Len=0"
"222","2017-07-31 12:53:41.517365","10.8.227.69","10.8.113.245","TCP","54","57646  >  443 [ACK] Seq=902 Ack=2427 Win=65280 Len=0"
"223","2017-07-31 12:53:41.518215","10.8.227.69","10.8.113.245","TCP","66","57647  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"224","2017-07-31 12:53:41.520828","10.8.113.245","10.8.227.69","TCP","66","443  >  57647 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1386 WS=256 SACK_PERM=1"
"225","2017-07-31 12:53:41.520883","10.8.227.69","10.8.113.245","TCP","54","57647  >  443 [ACK] Seq=1 Ack=1 Win=66304 Len=0"
"226","2017-07-31 12:53:41.525361","10.8.227.69","10.8.113.245","TLSv1.2","571","Client Hello"
"227","2017-07-31 12:53:41.584636","10.8.113.245","10.8.227.69","TLSv1.2","1430","Server Hello, Certificate, Server Key Exchange, Server Hello Done"
"228","2017-07-31 12:53:41.587070","10.8.227.69","10.8.113.245","TLSv1.2","180","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"229","2017-07-31 12:53:41.599164","10.8.113.245","10.8.227.69","TLSv1.2","105","Change Cipher Spec, Hello Request, Hello Request"
"230","2017-07-31 12:53:41.599486","10.8.227.69","10.8.113.245","TLSv1.2","311","Application Data"
"231","2017-07-31 12:53:41.606240","10.8.113.245","10.8.227.69","TLSv1.2","1052","Application Data"
"232","2017-07-31 12:53:41.607292","10.8.227.69","10.8.113.245","TCP","54","57647  >  443 [FIN, ACK] Seq=901 Ack=2426 Win=65280 Len=0"
"233","2017-07-31 12:53:41.609340","10.8.227.69","10.8.113.245","TCP","66","57648  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"234","2017-07-31 12:53:41.610856","10.8.113.245","10.8.227.69","TCP","54","443  >  57647 [FIN, ACK] Seq=2426 Ack=902 Win=66048 Len=0"
"235","2017-07-31 12:53:41.610878","10.8.227.69","10.8.113.245","TCP","54","57647  >  443 [ACK] Seq=902 Ack=2427 Win=65280 Len=0"
"236","2017-07-31 12:53:41.611736","10.8.113.245","10.8.227.69","TCP","66","443  >  57648 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1386 WS=256 SACK_PERM=1"
"237","2017-07-31 12:53:41.611777","10.8.227.69","10.8.113.245","TCP","54","57648  >  443 [ACK] Seq=1 Ack=1 Win=66304 Len=0"
"238","2017-07-31 12:53:41.616316","10.8.227.69","10.8.113.245","TLSv1.2","571","Client Hello"
"239","2017-07-31 12:53:41.674548","10.8.113.245","10.8.227.69","TLSv1.2","1430","Server Hello, Certificate, Server Key Exchange, Server Hello Done"
"240","2017-07-31 12:53:41.676851","10.8.227.69","10.8.113.245","TLSv1.2","180","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"241","2017-07-31 12:53:41.689047","10.8.113.245","10.8.227.69","TLSv1.2","105","Change Cipher Spec, Hello Request, Hello Request"
"242","2017-07-31 12:53:41.689362","10.8.227.69","10.8.113.245","TLSv1.2","311","Application Data"
"243","2017-07-31 12:53:41.696791","10.8.113.245","10.8.227.69","TLSv1.2","1053","Application Data"
"244","2017-07-31 12:53:41.697782","10.8.227.69","10.8.113.245","TCP","54","57648  >  443 [FIN, ACK] Seq=901 Ack=2427 Win=65280 Len=0"
"245","2017-07-31 12:53:41.699959","10.8.227.69","10.8.113.245","TCP","66","57649  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"246","2017-07-31 12:53:41.704780","10.8.113.245","10.8.227.69","TCP","54","443  >  57648 [FIN, ACK] Seq=2427 Ack=902 Win=66048 Len=0"
"247","2017-07-31 12:53:41.704780","10.8.113.245","10.8.227.69","TCP","66","443  >  57649 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1386 WS=256 SACK_PERM=1"
"248","2017-07-31 12:53:41.704805","10.8.227.69","10.8.113.245","TCP","54","57648  >  443 [ACK] Seq=902 Ack=2428 Win=65280 Len=0"
"249","2017-07-31 12:53:41.704854","10.8.227.69","10.8.113.245","TCP","54","57649  >  443 [ACK] Seq=1 Ack=1 Win=66304 Len=0"
"250","2017-07-31 12:53:41.708975","10.8.227.69","10.8.113.245","TLSv1.2","571","Client Hello"
"251","2017-07-31 12:53:41.767347","10.8.113.245","10.8.227.69","TLSv1.2","1430","Server Hello, Certificate, Server Key Exchange, Server Hello Done"
"252","2017-07-31 12:53:41.769677","10.8.227.69","10.8.113.245","TLSv1.2","180","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"253","2017-07-31 12:53:41.784464","10.8.113.245","10.8.227.69","TLSv1.2","105","Change Cipher Spec, Hello Request, Hello Request"
"254","2017-07-31 12:53:41.784801","10.8.227.69","10.8.113.245","TLSv1.2","311","Application Data"
"255","2017-07-31 12:53:41.791498","10.8.113.245","10.8.227.69","TLSv1.2","1053","Application Data"
"256","2017-07-31 12:53:41.792606","10.8.227.69","10.8.113.245","TCP","54","57649  >  443 [FIN, ACK] Seq=901 Ack=2427 Win=65280 Len=0"
"257","2017-07-31 12:53:41.794786","10.8.227.69","10.8.113.245","TCP","66","57650  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"258","2017-07-31 12:53:41.795541","10.8.113.245","10.8.227.69","TCP","54","443  >  57649 [FIN, ACK] Seq=2427 Ack=902 Win=66048 Len=0"
"259","2017-07-31 12:53:41.795561","10.8.227.69","10.8.113.245","TCP","54","57649  >  443 [ACK] Seq=902 Ack=2428 Win=65280 Len=0"
"260","2017-07-31 12:53:41.797368","10.8.113.245","10.8.227.69","TCP","66","443  >  57650 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1386 WS=256 SACK_PERM=1"
"261","2017-07-31 12:53:41.797410","10.8.227.69","10.8.113.245","TCP","54","57650  >  443 [ACK] Seq=1 Ack=1 Win=66304 Len=0"
"262","2017-07-31 12:53:41.801956","10.8.227.69","10.8.113.245","TLSv1.2","571","Client Hello"
"263","2017-07-31 12:53:41.858364","10.8.113.245","10.8.227.69","TLSv1.2","1430","Server Hello, Certificate, Server Key Exchange, Server Hello Done"
"264","2017-07-31 12:53:41.867449","10.8.227.69","10.8.113.245","TLSv1.2","180","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"265","2017-07-31 12:53:41.879426","10.8.113.245","10.8.227.69","TLSv1.2","105","Change Cipher Spec, Hello Request, Hello Request"
"266","2017-07-31 12:53:41.879981","10.8.227.69","10.8.113.245","TLSv1.2","311","Application Data"
"267","2017-07-31 12:53:41.885739","10.8.113.245","10.8.227.69","TLSv1.2","1052","Application Data"
"268","2017-07-31 12:53:41.887455","10.8.227.69","10.8.113.245","TCP","54","57650  >  443 [FIN, ACK] Seq=901 Ack=2426 Win=65280 Len=0"
"269","2017-07-31 12:53:41.891338","10.8.227.69","10.8.113.245","TCP","66","57651  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"270","2017-07-31 12:53:41.891752","10.8.113.245","10.8.227.69","TCP","54","443  >  57650 [FIN, ACK] Seq=2426 Ack=902 Win=66048 Len=0"
"271","2017-07-31 12:53:41.891788","10.8.227.69","10.8.113.245","TCP","54","57650  >  443 [ACK] Seq=902 Ack=2427 Win=65280 Len=0"
"272","2017-07-31 12:53:41.893751","10.8.113.245","10.8.227.69","TCP","66","443  >  57651 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1386 WS=256 SACK_PERM=1"
"273","2017-07-31 12:53:41.893816","10.8.227.69","10.8.113.245","TCP","54","57651  >  443 [ACK] Seq=1 Ack=1 Win=66304 Len=0"
"274","2017-07-31 12:53:41.903131","10.8.227.69","10.8.113.245","TLSv1.2","571","Client Hello"
"275","2017-07-31 12:53:41.966862","10.8.113.245","10.8.227.69","TLSv1.2","1430","Server Hello, Certificate, Server Key Exchange, Server Hello Done"
"276","2017-07-31 12:53:41.969239","10.8.227.69","10.8.113.245","TLSv1.2","180","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"277","2017-07-31 12:53:41.981230","10.8.113.245","10.8.227.69","TLSv1.2","105","Change Cipher Spec, Hello Request, Hello Request"
"278","2017-07-31 12:53:41.981522","10.8.227.69","10.8.113.245","TLSv1.2","311","Application Data"
"279","2017-07-31 12:53:41.987532","10.8.113.245","10.8.227.69","TLSv1.2","1052","Application Data"
"280","2017-07-31 12:53:41.988376","10.8.227.69","10.8.113.245","TCP","54","57651  >  443 [FIN, ACK] Seq=901 Ack=2426 Win=65280 Len=0"
"281","2017-07-31 12:53:41.990237","10.8.227.69","10.8.113.245","TCP","66","57652  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"282","2017-07-31 12:53:41.991571","10.8.113.245","10.8.227.69","TCP","54","443  >  57651 [FIN, ACK] Seq=2426 Ack=902 Win=66048 Len=0"
"283","2017-07-31 12:53:41.991588","10.8.227.69","10.8.113.245","TCP","54","57651  >  443 [ACK] Seq=902 Ack=2427 Win=65280 Len=0"
"284","2017-07-31 12:53:41.992998","10.8.113.245","10.8.227.69","TCP","66","443  >  57652 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1386 WS=256 SACK_PERM=1"
"285","2017-07-31 12:53:41.993039","10.8.227.69","10.8.113.245","TCP","54","57652  >  443 [ACK] Seq=1 Ack=1 Win=66304 Len=0"
"286","2017-07-31 12:53:41.997185","10.8.227.69","10.8.113.245","TLSv1.2","571","Client Hello"
"287","2017-07-31 12:53:42.052830","10.8.113.245","10.8.227.69","TCP","54","443  >  57652 [ACK] Seq=1 Ack=518 Win=66304 Len=0"
"288","2017-07-31 12:53:42.055282","10.8.113.245","10.8.227.69","TLSv1.2","1430","Server Hello, Certificate, Server Key Exchange, Server Hello Done"
"289","2017-07-31 12:53:42.057545","10.8.227.69","10.8.113.245","TLSv1.2","180","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"290","2017-07-31 12:53:42.069627","10.8.113.245","10.8.227.69","TLSv1.2","105","Change Cipher Spec, Hello Request, Hello Request"
"291","2017-07-31 12:53:42.069953","10.8.227.69","10.8.113.245","TLSv1.2","311","Application Data"
"292","2017-07-31 12:53:42.076064","10.8.113.245","10.8.227.69","TLSv1.2","1051","Application Data"
"293","2017-07-31 12:53:42.076994","10.8.227.69","10.8.113.245","TCP","54","57652  >  443 [FIN, ACK] Seq=901 Ack=2425 Win=65280 Len=0"
"294","2017-07-31 12:53:42.078908","10.8.227.69","10.8.113.245","TCP","66","57653  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"295","2017-07-31 12:53:42.079458","10.8.113.245","10.8.227.69","TCP","54","443  >  57652 [FIN, ACK] Seq=2425 Ack=902 Win=66048 Len=0"
"296","2017-07-31 12:53:42.079480","10.8.227.69","10.8.113.245","TCP","54","57652  >  443 [ACK] Seq=902 Ack=2426 Win=65280 Len=0"
"297","2017-07-31 12:53:42.081640","10.8.113.245","10.8.227.69","TCP","66","443  >  57653 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1386 WS=256 SACK_PERM=1"
"298","2017-07-31 12:53:42.081681","10.8.227.69","10.8.113.245","TCP","54","57653  >  443 [ACK] Seq=1 Ack=1 Win=66304 Len=0"
"299","2017-07-31 12:53:42.085953","10.8.227.69","10.8.113.245","TLSv1.2","571","Client Hello"
"300","2017-07-31 12:53:42.145058","10.8.113.245","10.8.227.69","TLSv1.2","1430","Server Hello, Certificate, Server Key Exchange, Server Hello Done"
"301","2017-07-31 12:53:42.150366","10.8.227.69","10.8.113.245","TLSv1.2","180","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"302","2017-07-31 12:53:42.162211","10.8.113.245","10.8.227.69","TLSv1.2","105","Change Cipher Spec, Hello Request, Hello Request"
"303","2017-07-31 12:53:42.162733","10.8.227.69","10.8.113.245","TLSv1.2","311","Application Data"
"304","2017-07-31 12:53:42.168534","10.8.113.245","10.8.227.69","TLSv1.2","1054","Application Data"
"305","2017-07-31 12:53:42.170156","10.8.227.69","10.8.113.245","TCP","54","57653  >  443 [FIN, ACK] Seq=901 Ack=2428 Win=65280 Len=0"
"306","2017-07-31 12:53:42.173884","10.8.227.69","10.8.113.245","TCP","66","57654  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"307","2017-07-31 12:53:42.180853","10.8.113.245","10.8.227.69","TCP","66","443  >  57654 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1386 WS=256 SACK_PERM=1"
"308","2017-07-31 12:53:42.180907","10.8.227.69","10.8.113.245","TCP","54","57654  >  443 [ACK] Seq=1 Ack=1 Win=66304 Len=0"
"309","2017-07-31 12:53:42.181082","10.8.113.245","10.8.227.69","TCP","54","443  >  57653 [FIN, ACK] Seq=2428 Ack=902 Win=66048 Len=0"
"310","2017-07-31 12:53:42.181103","10.8.227.69","10.8.113.245","TCP","54","57653  >  443 [ACK] Seq=902 Ack=2429 Win=65280 Len=0"
"311","2017-07-31 12:53:42.185499","10.8.227.69","10.8.113.245","TLSv1.2","571","Client Hello"
"312","2017-07-31 12:53:42.242058","10.8.113.245","10.8.227.69","TLSv1.2","1430","Server Hello, Certificate, Server Key Exchange, Server Hello Done"
"313","2017-07-31 12:53:42.250356","10.8.227.69","10.8.113.245","TLSv1.2","180","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"314","2017-07-31 12:53:42.262557","10.8.113.245","10.8.227.69","TLSv1.2","105","Change Cipher Spec, Hello Request, Hello Request"
"315","2017-07-31 12:53:42.262965","10.8.227.69","10.8.113.245","TLSv1.2","311","Application Data"
"316","2017-07-31 12:53:42.269351","10.8.113.245","10.8.227.69","TLSv1.2","1051","Application Data"
"317","2017-07-31 12:53:42.270587","10.8.227.69","10.8.113.245","TCP","54","57654  >  443 [FIN, ACK] Seq=901 Ack=2425 Win=65280 Len=0"
"318","2017-07-31 12:53:42.273298","10.8.227.69","10.8.113.245","TCP","66","57655  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"319","2017-07-31 12:53:42.273631","10.8.113.245","10.8.227.69","TCP","54","443  >  57654 [FIN, ACK] Seq=2425 Ack=902 Win=66048 Len=0"
"320","2017-07-31 12:53:42.273662","10.8.227.69","10.8.113.245","TCP","54","57654  >  443 [ACK] Seq=902 Ack=2426 Win=65280 Len=0"
"321","2017-07-31 12:53:42.275591","10.8.113.245","10.8.227.69","TCP","66","443  >  57655 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1386 WS=256 SACK_PERM=1"
"322","2017-07-31 12:53:42.275640","10.8.227.69","10.8.113.245","TCP","54","57655  >  443 [ACK] Seq=1 Ack=1 Win=66304 Len=0"
"323","2017-07-31 12:53:42.281991","10.8.227.69","10.8.113.245","TLSv1.2","571","Client Hello"
"324","2017-07-31 12:53:42.342483","10.8.113.245","10.8.227.69","TCP","54","443  >  57655 [ACK] Seq=1 Ack=518 Win=66304 Len=0"
"325","2017-07-31 12:53:42.342839","10.8.113.245","10.8.227.69","TLSv1.2","1430","Server Hello, Certificate, Server Key Exchange, Server Hello Done"
"326","2017-07-31 12:53:42.345027","10.8.227.69","10.8.113.245","TLSv1.2","180","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"327","2017-07-31 12:53:42.358870","10.8.113.245","10.8.227.69","TLSv1.2","105","Change Cipher Spec, Hello Request, Hello Request"
"328","2017-07-31 12:53:42.359206","10.8.227.69","10.8.113.245","TLSv1.2","311","Application Data"
"329","2017-07-31 12:53:42.364660","10.8.113.245","10.8.227.69","TLSv1.2","1054","Application Data"
"330","2017-07-31 12:53:42.365658","10.8.227.69","10.8.113.245","TCP","54","57655  >  443 [FIN, ACK] Seq=901 Ack=2428 Win=65280 Len=0"
"331","2017-07-31 12:53:42.367770","10.8.227.69","10.8.113.245","TCP","66","57656  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"332","2017-07-31 12:53:42.368441","10.8.113.245","10.8.227.69","TCP","54","443  >  57655 [FIN, ACK] Seq=2428 Ack=902 Win=66048 Len=0"
"333","2017-07-31 12:53:42.368459","10.8.227.69","10.8.113.245","TCP","54","57655  >  443 [ACK] Seq=902 Ack=2429 Win=65280 Len=0"
"334","2017-07-31 12:53:42.379928","10.8.113.245","10.8.227.69","TCP","66","443  >  57656 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1386 WS=256 SACK_PERM=1"
"335","2017-07-31 12:53:42.379983","10.8.227.69","10.8.113.245","TCP","54","57656  >  443 [ACK] Seq=1 Ack=1 Win=66304 Len=0"
"336","2017-07-31 12:53:42.384222","10.8.227.69","10.8.113.245","TLSv1.2","571","Client Hello"
"337","2017-07-31 12:53:42.437368","10.8.113.245","10.8.227.69","TCP","54","443  >  57656 [ACK] Seq=1 Ack=518 Win=66304 Len=0"
"338","2017-07-31 12:53:42.440988","10.8.113.245","10.8.227.69","TLSv1.2","1430","Server Hello, Certificate, Server Key Exchange, Server Hello Done"
"339","2017-07-31 12:53:42.443361","10.8.227.69","10.8.113.245","TLSv1.2","180","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"340","2017-07-31 12:53:42.455036","10.8.113.245","10.8.227.69","TLSv1.2","105","Change Cipher Spec, Hello Request, Hello Request"
"341","2017-07-31 12:53:42.455423","10.8.227.69","10.8.113.245","TLSv1.2","311","Application Data"
"342","2017-07-31 12:53:42.460915","10.8.113.245","10.8.227.69","TLSv1.2","1052","Application Data"
"343","2017-07-31 12:53:42.461827","10.8.227.69","10.8.113.245","TCP","54","57656  >  443 [FIN, ACK] Seq=901 Ack=2426 Win=65280 Len=0"
"344","2017-07-31 12:53:42.463810","10.8.227.69","10.8.113.245","TCP","66","57658  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"345","2017-07-31 12:53:42.463991","10.8.113.245","10.8.227.69","TCP","54","443  >  57656 [FIN, ACK] Seq=2426 Ack=902 Win=66048 Len=0"
"346","2017-07-31 12:53:42.464010","10.8.227.69","10.8.113.245","TCP","54","57656  >  443 [ACK] Seq=902 Ack=2427 Win=65280 Len=0"
"347","2017-07-31 12:53:42.466252","10.8.113.245","10.8.227.69","TCP","66","443  >  57658 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1386 WS=256 SACK_PERM=1"
"348","2017-07-31 12:53:42.466297","10.8.227.69","10.8.113.245","TCP","54","57658  >  443 [ACK] Seq=1 Ack=1 Win=66304 Len=0"
"349","2017-07-31 12:53:42.470382","10.8.227.69","10.8.113.245","TLSv1.2","571","Client Hello"
"350","2017-07-31 12:53:42.486278","10.8.227.69","10.8.113.245","SSH","102","Client: Encrypted packet (len=48)"
"351","2017-07-31 12:53:42.489027","10.8.227.69","10.8.135.56","TCP","66","57659  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"352","2017-07-31 12:53:42.517036","10.8.135.56","10.8.227.69","TCP","66","443  >  57659 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1386 WS=256 SACK_PERM=1"
